,date,sent_mean,sent_median,headline_count
323,2009-04-28,-0.284096,-0.3818,25
324,2009-04-29,-0.118552,0.0,25
325,2009-04-30,-0.32004400000000005,-0.34,25
326,2009-05-01,-0.261628,-0.3182,25
327,2009-05-02,-0.18268,-0.1779,25
328,2009-05-03,-0.137988,0.0,25
329,2009-05-04,-0.220472,-0.296,25
330,2009-05-05,-0.326552,-0.5423,25
331,2009-05-06,-0.23608,-0.3182,25
332,2009-05-07,-0.14536,0.0,25
333,2009-05-08,-0.255224,-0.3612,25
334,2009-05-09,-0.19166,-0.128,25
335,2009-05-10,-0.30894,-0.3818,25
336,2009-05-11,-0.23178,-0.4005,25
337,2009-05-12,-0.214628,0.0,25
338,2009-05-13,-0.154208,-0.0516,25
339,2009-05-14,-0.33992,-0.34,25
340,2009-05-15,-0.029264000000000002,0.0,25
341,2009-05-16,-0.275192,-0.4588,25
342,2009-05-17,-0.021964000000000004,0.0,25
343,2009-05-18,-0.21758,-0.1531,25
344,2009-05-19,-0.12816,-0.0164,25
345,2009-05-20,-0.42044800000000004,-0.6249,25
346,2009-05-21,-0.298092,-0.296,25
347,2009-05-22,-0.232268,-0.2732,25
348,2009-05-23,-0.239688,-0.128,25
349,2009-05-24,-0.2829,-0.3818,25
350,2009-05-25,-0.262116,0.0,25
351,2009-05-26,-0.126808,0.0,25
352,2009-05-27,-0.095088,0.0,25
353,2009-05-28,-0.171952,0.0,25
354,2009-05-29,-0.200516,-0.3353,25
355,2009-05-30,-0.17158400000000001,0.0,25
356,2009-05-31,-0.250056,-0.34,25
357,2009-06-01,-0.138244,0.0,25
358,2009-06-02,-0.100924,0.0,25
359,2009-06-03,-0.17235599999999998,0.0,25
360,2009-06-04,-0.06897199999999999,0.0,25
361,2009-06-05,0.007403999999999997,0.0,25
362,2009-06-06,-0.268104,-0.296,25
363,2009-06-07,-0.265136,-0.3412,25
364,2009-06-08,-0.19615200000000002,-0.128,25
365,2009-06-09,-0.38968800000000003,-0.4767,25
366,2009-06-10,-0.19863599999999998,0.0,25
367,2009-06-11,-0.131524,0.0,25
368,2009-06-12,-0.14266399999999999,0.0,25
369,2009-06-13,-0.251908,-0.2732,25
370,2009-06-14,-0.231776,-0.3612,25
371,2009-06-15,-0.257416,-0.1531,25
372,2009-06-16,-0.16018000000000002,0.0,25
373,2009-06-17,-0.175948,0.0,25
374,2009-06-18,-0.231912,-0.296,25
375,2009-06-19,-0.24496400000000002,-0.3818,25
376,2009-06-20,-0.228804,-0.4588,25
377,2009-06-21,-0.35180800000000007,-0.4404,25
378,2009-06-22,0.004840000000000012,0.0,25
379,2009-06-23,-0.33232,-0.296,25
380,2009-06-24,-0.313288,-0.296,25
381,2009-06-25,-0.038548,0.0,25
382,2009-06-26,-0.303404,-0.3818,25
383,2009-06-27,-0.228916,-0.3182,25
384,2009-06-28,-0.262316,-0.34,25
385,2009-06-29,-0.264828,-0.296,25
386,2009-06-30,-0.069788,-0.0108,25
387,2009-07-01,-0.11898,0.0,25
388,2009-07-02,-0.146748,-0.3182,25
389,2009-07-03,-0.24155200000000002,-0.2263,25
390,2009-07-04,-0.10115600000000001,0.0,25
391,2009-07-05,-0.171008,-0.2263,25
392,2009-07-06,-0.372876,-0.296,25
393,2009-07-07,-0.33797199999999994,-0.4939,25
394,2009-07-08,-0.274176,-0.2732,25
395,2009-07-09,-0.345384,-0.2263,25
396,2009-07-10,-0.397632,-0.4404,25
397,2009-07-11,-0.09966799999999999,0.0,25
398,2009-07-12,-0.14573599999999998,0.0,25
399,2009-07-13,-0.279244,-0.25,25
400,2009-07-14,-0.303404,-0.4019,25
401,2009-07-15,-0.445792,-0.5574,25
402,2009-07-16,-0.232208,-0.2263,25
403,2009-07-17,-0.283172,-0.34,25
404,2009-07-18,-0.239324,-0.3612,25
405,2009-07-19,-0.2379,-0.3182,25
406,2009-07-20,-0.251204,-0.25,25
407,2009-07-21,-0.212768,-0.0276,25
408,2009-07-22,-0.11171199999999999,-0.0258,25
409,2009-07-23,-0.30748,-0.3818,25
410,2009-07-24,-0.13266,0.0,25
411,2009-07-25,-0.244012,-0.0258,25
412,2009-07-26,-0.247688,-0.1604,25
413,2009-07-27,-0.264832,-0.3818,25
414,2009-07-28,-0.301712,-0.3182,25
415,2009-07-29,-0.247444,-0.2023,25
416,2009-07-30,-0.279788,-0.2263,25
417,2009-07-31,-0.223028,-0.25,25
418,2009-08-01,-0.23470399999999997,-0.4215,25
419,2009-08-02,-0.19063200000000002,0.0,25
420,2009-08-03,-0.122832,-0.0516,25
421,2009-08-04,-0.270596,-0.296,25
422,2009-08-05,-0.23072800000000002,-0.128,25
423,2009-08-06,-0.151836,0.0,25
424,2009-08-07,-0.303308,-0.4215,25
425,2009-08-08,-0.118244,0.0,25
426,2009-08-09,-0.358596,-0.4939,25
427,2009-08-10,-0.225728,0.0,25
428,2009-08-11,-0.26345199999999996,-0.128,25
429,2009-08-12,-0.043919999999999994,0.0,25
430,2009-08-13,-0.19040800000000002,-0.128,25
431,2009-08-14,-0.157936,-0.0286,25
432,2009-08-15,-0.23994,-0.34,25
433,2009-08-16,-0.209676,0.0,25
434,2009-08-17,-0.27842,-0.3612,25
435,2009-08-18,-0.129636,-0.0258,25
436,2009-08-19,-0.22623200000000002,-0.1511,25
437,2009-08-20,-0.09178800000000001,0.0,25
438,2009-08-21,-0.37369199999999997,-0.4767,25
439,2009-08-22,-0.286476,-0.2732,25
440,2009-08-23,-0.09522,0.0,25
441,2009-08-24,-0.17282,0.0,25
442,2009-08-25,-0.201892,-0.296,25
443,2009-08-26,-0.14107599999999998,0.0,25
444,2009-08-27,-0.282168,-0.1779,25
445,2009-08-28,-0.15172,0.0,25
446,2009-08-29,-0.146924,-0.0516,25
447,2009-08-30,-0.050888,-0.0516,25
448,2009-08-31,-0.22359600000000002,-0.296,25
449,2009-09-01,-0.18171199999999998,-0.0258,25
450,2009-09-02,-0.13971600000000003,-0.2263,25
451,2009-09-03,-0.176668,0.0,25
452,2009-09-04,-0.196484,-0.3182,25
453,2009-09-05,-0.17537916666666667,-0.1525,24
454,2009-09-06,-0.22558,-0.0258,25
455,2009-09-07,-0.19233600000000003,-0.25,25
456,2009-09-08,-0.15926,-0.0005,25
457,2009-09-09,-0.17055199999999998,0.0,25
458,2009-09-10,-0.157136,0.0,25
459,2009-09-11,-0.17437999999999998,-0.2023,25
460,2009-09-12,0.00446666666666667,0.0,24
461,2009-09-13,-0.33103333333333335,-0.3715,24
462,2009-09-14,-0.06322,-0.0516,25
463,2009-09-15,0.03846818181818182,0.0,22
464,2009-09-16,-0.09244400000000001,0.0,25
465,2009-09-17,-0.37105600000000005,-0.5423,25
466,2009-09-18,-0.191944,-0.2263,25
467,2009-09-19,-0.0985391304347826,0.0,23
468,2009-09-20,-0.20671739130434783,-0.128,23
469,2009-09-21,-0.143764,-0.1779,25
470,2009-09-22,-0.187576,0.0,25
471,2009-09-23,-0.12297599999999999,-0.2023,25
472,2009-09-24,-0.21416000000000002,-0.2732,25
473,2009-09-25,-0.0628,0.0,25
474,2009-09-26,-0.21631304347826089,-0.0772,23
475,2009-09-27,-0.194316,-0.3182,25
476,2009-09-28,-0.06176799999999999,0.0,25
477,2009-09-29,-0.316792,-0.5242,25
