Sample,t+1_Actual_scaled,t+1_LSTM_scaled,t+1_ARIMA_scaled,t+1_ENS_scaled,t+1_Actual_$,t+1_LSTM_$,t+1_ARIMA_$,t+1_ENS_$
215,1.19904020699994,1.1230218,1.1697012328319842,1.1556974152971473,108.4266586303711,104.368744,106.86052322903828,106.11298944447032
216,1.1932524925618684,1.1248099,1.1994239637569226,1.1770397389452603,108.11770629882812,104.46419,108.44714384022099,107.25225792811483
217,1.1737840761602905,1.1265365,1.190784503551971,1.1715101109672146,107.0784683227539,104.55636,107.98596328230774,106.95708243618925
218,1.1769411282462898,1.1281776,1.1790115016466647,1.163761343999345,107.24699401855467,104.64396,107.35751202977562,106.54344771959738
219,1.2000928435436218,1.1297206,1.1729171629520487,1.1599581965844394,108.48284912109375,104.726326,107.03219187636086,106.34043299355844
220,1.2065820298291325,1.131171,1.2003173059262977,1.179573410573274,108.8292465209961,104.80375,108.49483108344063,107.38750712971503
221,1.1976372633050612,1.1325481,1.207240155367515,1.1848325547773868,108.35176849365234,104.87726,108.86437773241069,107.66824400454998
222,1.2023727699719733,1.1338894,1.1976381809184384,1.1785135636199118,108.60455322265622,104.94886,108.35181747650996,107.3309317421724
223,1.168522322683624,1.1352198,1.2014424133916037,1.1815756390525436,106.79759216308594,105.01988,108.554890123734,107.49438751636352
224,1.1701009201887111,1.1364663,1.1696820011998161,1.1597172802572908,106.8818588256836,105.08642,106.85949663077375,106.32757270790064
225,1.207283644600746,1.1375859,1.1708040993801676,1.1608386509591684,108.86669921875,105.14618,106.91939503328635,106.3874322770926
226,1.2221919222972715,1.138543,1.204865768744512,1.184968964890415,109.66251373291016,105.19727,108.73763127817381,107.67552567383707
227,1.2190347272870974,1.1393957,1.2236545555268927,1.198376908971135,109.49398040771484,105.24279,109.74059013963667,108.39125130772243
228,1.2158186475171138,1.1401997,1.2187647832514608,1.1951952585734162,109.32230377197266,105.285706,109.47957060224009,108.22141253646866
229,1.2127810800408247,1.1409372,1.2145389037717225,1.1924583953790058,109.16015625000001,105.32508,109.25399013657362,108.07531682389079
230,1.2195709787890516,1.141612,1.2133947497971098,1.191859964575079,109.52260589599608,105.3611,109.19291438000631,108.04337216004832
231,1.2390463984751703,1.1422441,1.2200174754650028,1.1966854749176346,110.56221771240234,105.394844,109.54644020754294,108.30096134955818
232,1.2604875972545408,1.1428604,1.2385192055492338,1.2098215795846894,111.70676422119142,105.42774,110.53407577738052,109.00217600133553
233,1.2397611622708191,1.1435018,1.2601550428189765,1.2251590694668444,110.60037231445312,105.461975,111.68901222783862,109.82090216860087
234,1.247801504619952,1.1442194,1.2402872971170424,1.2114669394524191,111.02957153320311,105.50028,110.62845776842396,109.0900064865472
235,1.2647756083317354,1.1449678,1.247474861089234,1.2167227649298222,111.93566131591794,105.54023,111.01213506817386,109.37056620537945
236,1.2783549770556673,1.1457863,1.2634997414843117,1.2281857225405286,112.66053771972655,105.58392,111.86755463210214,109.98246707196503
237,1.2572712316362087,1.1467128,1.279984010616554,1.240002647391686,111.53507232666017,105.633385,112.74749669501514,110.61326296272597
238,1.2817497120435193,1.1477706,1.2570562449648413,1.2242705763665938,112.8417510986328,105.68985,111.52359618455255,109.77347377215536
239,1.2985451605374347,1.1489645,1.2810060660356832,1.2413936154266385,113.7383041381836,105.75358,112.80205474346154,110.68751383016225
240,1.3378537391179313,1.1502993,1.2975077284713166,1.2533452031351828,115.83662414550778,105.82484,113.68292527333563,111.32549812045585
241,1.2785334893493618,1.151784,1.3389587760072108,1.2828063321183927,112.6700668334961,105.90408,115.89561180411411,112.89815423309636
242,1.2715652212316146,1.15343,1.278663061402455,1.241093156377028,112.29809570312501,105.99195,112.67698348225862,110.67147511144113
243,1.2681704862437626,1.1552023,1.2729639568357247,1.2376354566117131,112.11688232421876,106.086555,112.3727612089522,110.48690062773086
244,1.2444067696321,1.1570386,1.2658737158707472,1.2332231838655654,110.84835815429688,106.18458,111.99427908085653,110.25137035634103
245,1.232256785575292,1.1588643,1.2489303766649487,1.2219105535023476,110.19978332519533,106.282036,111.08983152944987,109.64749406562262
246,1.2486947807092954,1.1604881,1.2308060358122939,1.2097106636672383,111.07725524902345,106.36872,110.12234126640692,108.99625523042184
247,1.2365449395766612,1.1618857,1.2476309691516345,1.2219074058784494,110.4286880493164,106.44332,111.02046822807098,109.64732604321021
248,1.2342221358960206,1.1630374,1.2374556314998122,1.2151301678456143,110.30469512939453,106.5048,110.47730143478755,109.28555223524678
249,1.276210828592896,1.1639416,1.2344641623412937,1.2133074001730242,112.54608154296878,106.55307,110.31761467395089,109.18825159466861
250,1.2669197567945076,1.1646078,1.2736530994883908,1.2409395105499241,112.05011749267577,106.58863,112.4095481360864,110.66327338742322
251,1.2903261629704326,1.1650587,1.2680340412403064,1.2371414723199052,113.29956817626952,106.6127,112.10959879245571,110.4605313933236
252,1.2869312850584067,1.1653783,1.290479153331649,1.2529489248549663,113.11834716796876,106.62976,113.30773491105009,111.30434450275015
253,1.311946016967672,1.1656487,1.2848047103475944,1.2490579068853447,114.45365142822267,106.644196,113.00482909064553,111.09663918372429
254,1.3180207231477272,1.1659372,1.3135623296267318,1.2692747863249547,114.77792358398436,106.65959,114.53993135268372,112.175830651483
255,1.3131966034927522,1.1663051,1.3164418570906564,1.271400843351826,114.52040863037111,106.67923,114.69364258588995,112.28932109446762
256,1.2728159506808687,1.1667922,1.3148596253849294,1.270439401944484,112.36486053466795,106.70523,114.6091819270658,112.23799866527409
257,1.2824644758391681,1.1674039,1.2729212793587852,1.2412660824274466,112.87990570068358,106.73789,112.37048305474367,110.6807060275537
258,1.2769255923885439,1.1681278,1.282640749365115,1.2482868809551166,112.58423614501952,106.776535,112.88931530743135,111.05548126873506
259,1.279605849429096,1.1689271,1.2765028866532258,1.2442301665427253,112.72731018066405,106.8192,112.56167181088027,110.83893095521789
260,1.2967586083587483,1.1697893,1.2813322496882944,1.2478693750232763,113.64293670654295,106.86523,112.81946665986891,111.03319450382031
261,1.2799631598648338,1.170711,1.2944896283095915,1.2573560758076199,112.7463836669922,106.91443,113.52181693052216,111.53960136914417
262,1.254948427955568,1.1716728,1.2810354407285192,1.2482266607839043,111.41107940673828,106.965775,112.80362278555087,111.05226667297347
263,1.2447639371436634,1.1726104,1.2558104217602168,1.2308504218247878,110.8674240112305,107.015816,111.45709325185302,110.12471062346394
264,1.2161761008770258,1.1734749,1.2440302877965843,1.2228636976619853,109.34138488769534,107.061966,110.8282612849522,109.698373581806
265,1.1725792253709848,1.1741748,1.21763030409873,1.2045936664347083,107.01415252685548,107.09933,109.41901129457669,108.7231062624821
266,1.1679337609338774,1.174592,1.1739936919927478,1.1741732077145492,106.76617431640624,107.121605,107.0896577656435,107.09924044312226
267,1.1820490953114153,1.1746547,1.1669636223015756,1.1692709641961554,107.51966094970705,107.12495,106.71438762313092,106.8375551818667
268,1.1665043762667544,1.1743217,1.1815202245453684,1.1793606585798444,106.6898727416992,107.10717,107.49142945038146,107.37615027631222
269,1.1847290665036185,1.1735499,1.1677798348321664,1.1695108515379729,107.6627197265625,107.06597,106.75795763112956,106.8503605395524
270,1.2151040266456392,1.1723773,1.1835760126457209,1.1802164191963191,109.28415679931639,107.00338,107.60116888786722,107.42183138938914
271,1.222608260416992,1.170903,1.2131662991531469,1.2004873234849616,109.68473815917967,106.924675,109.18071952142266,108.50390674218546
272,1.1866945597485214,1.169244,1.223957730780839,1.2075436268404713,107.76763916015624,106.83612,109.75677385128571,108.88057725644214
273,1.2018818254332708,1.1674805,1.1871848730419292,1.1812735755962083,108.5783462524414,106.741974,107.79381243404625,107.47826315326522
274,1.2143892628499908,1.1656784,1.200927712989679,1.190352919629198,109.24600219726564,106.64578,108.5274150485688,107.96292502417943
275,1.203311353024568,1.1638968,1.213545418801905,1.1986508388480552,108.65465545654295,106.550674,109.2009571991227,108.40587388025246
276,1.222608260416992,1.1621876,1.2056709091842173,1.1926259331589937,109.68473815917967,106.459435,108.78061025005088,108.0842601102783
277,1.2267179021246672,1.1606047,1.2209054065742801,1.202815211127112,109.90411376953124,106.37495,109.59383860450882,108.6281710476048
278,1.2510174414657613,1.1592069,1.2261044759465891,1.206035211209411,111.20124053955078,106.30032,109.87136864190364,108.80005695241913
279,1.2940783513181966,1.1580393,1.2516961969191542,1.2235991491951839,113.49986267089844,106.238,111.23747299056699,109.73763251006685
280,1.3073004096063907,1.1571566,1.291989262187926,1.2515394714465873,114.2056655883789,106.19088,113.38834560064484,111.2291068728741
281,1.2599513457525862,1.1566305,1.3079841934966154,1.2625780902633046,111.67813873291016,106.162796,114.24216646094558,111.81835623148194
282,1.2679918310258933,1.1564829,1.261263748076109,1.2298295220202045,112.10734558105466,106.15492,111.7481957065417,110.07021426254761
283,1.2962224997809684,1.1566865,1.2671194844661056,1.2339896024517745,113.61431884765625,106.16579,112.06077909847441,110.29228232801493
284,1.299974688128732,1.1572113,1.2947620501336208,1.2534968440882093,113.81461334228514,106.1938,113.5363590021115,111.3335928228632
285,1.3106951445942432,1.1580323,1.302203103993115,1.258951868182067,114.38687896728517,106.237625,113.933567773143,111.62478590615258
286,1.3523265268553804,1.159127,1.3095890643217265,1.2644504620048074,116.60919189453124,106.29606,114.32783561213623,111.91830477269663
287,1.3305281605644472,1.1604743,1.3504383579844186,1.2934491466649138,115.4455795288086,106.36798,116.5084000912603,113.46627527699202
288,1.3435712777864244,1.1620333,1.3316554926120636,1.2807688585518178,116.14183044433594,106.4512,115.50575731889496,112.78939243850785
289,1.343928731146336,1.1638024,1.3442197644333143,1.2900945685837732,116.1609115600586,106.54564,116.17644712483649,113.2872055024548
290,1.3387470152072747,1.1657579,1.3417490476422747,1.2889517255462475,115.88430786132812,106.650024,116.04455849740994,113.22619972464574
291,1.3249891341896491,1.1678817,1.3411616515920337,1.2891776921614053,115.14990234375001,106.763405,116.01320287660263,113.23826198399715
292,1.2917556905617302,1.1701206,1.324337670398553,1.2780725602656204,113.3758773803711,106.882904,115.11512674116481,112.64546210971064
293,1.313732569146358,1.1723831,1.292780429027545,1.2566612391982945,114.54901885986328,107.003685,113.43057865176635,111.50251049453566
294,1.317484757494122,1.1746147,1.3131706438680948,1.2716038689567966,114.7493133544922,107.12281,114.5190228870609,112.3001587463058
295,1.2822856776971254,1.1767727,1.3167581239396955,1.274762500856145,112.870361328125,107.238,114.71052513623792,112.46876877367177
296,1.2760320304508528,1.1787943,1.2848553004405523,1.2530370016673342,112.53653717041017,107.34592,113.00752962595003,111.30904610591787
297,1.3037267335523213,1.1806266,1.2748169956127708,1.2465598921243282,114.01490020751952,107.44373,112.4716777427124,110.96329337115826
298,1.3349951127078596,1.1822145,1.3023657062713117,1.2663203499063518,115.68402862548828,107.528496,113.94224759891887,112.01812072475984
299,1.3558997741369274,1.1835938,1.3353072345768537,1.289793195164262,116.79993438720705,107.60212,115.7006899138402,113.27111797401514
300,1.3739462379284455,1.1848228,1.355352578517207,1.30419365025509,117.76326751708986,107.667725,116.77072469410079,114.0398245546863
301,1.3986032306294507,1.1859775,1.3730409215468669,1.316921882768964,119.07947540283203,107.72936,117.71494108186822,114.71926669953628
302,1.411110525121996,1.18714,1.398011950011099,1.3347503792728297,119.7471237182617,107.79142,119.0479124210038,115.67096457988478
303,1.4000326152965736,1.1884034,1.4112093499625256,1.3443675553726324,119.15577697753905,107.858864,119.75239905885127,116.18433631076157
304,1.3852025171233877,1.1897893,1.4007389975202833,1.337454110665016,118.3641357421875,107.932846,119.19348416529179,115.81529169319
305,1.4098599385969157,1.1913068,1.3853976876912526,1.327170454061489,119.68036651611327,108.01385,118.3745540865332,115.26634275687974
306,1.4068222281964524,1.1929479,1.4091775776817395,1.3443086816183523,119.5182113647461,108.10145,119.64394160297125,116.18119358769772
307,1.4100384508906099,1.1947014,1.4070038027059453,1.3433131097300839,119.6898956298828,108.19505,119.52790394178264,116.12804924904896
308,1.4545286024859938,1.1965618,1.4110558304832774,1.3467076372655709,122.06481170654295,108.294365,119.74420407937215,116.30925155399974
309,1.435946458889219,1.198535,1.4521133474029932,1.3760398328366363,121.07288360595705,108.3997,121.9358836647143,117.87502510898784
310,1.4504191037024934,1.2006254,1.4368795121015538,1.3660033081979552,121.84544372558594,108.511284,121.1226906530201,117.3392682535162
311,1.4491685171774131,1.2027851,1.4514234924446794,1.3768319969268517,121.7786865234375,108.626564,121.89905871419573,117.91731139405864
312,1.4334449999907095,1.2049015,1.446790233803,1.3742236245538237,120.9393539428711,108.73954,121.65173205782645,117.77807461332215
313,1.4661426208891966,1.2069823,1.436113187132516,1.3673739313292175,122.68477630615233,108.85061,121.08178367869763,117.41243309545877
314,1.4352318380177445,1.2090331,1.4643311085579258,1.387741715470376,121.0347366333008,108.96008,122.5880764837348,118.49967996399494
315,1.4227244006010245,1.2110515,1.435744707798099,1.3683367585247703,120.36708068847656,109.06783,121.06211398857876,117.46382949901701
316,1.4438080030963092,1.2130016,1.4249518290966177,1.361366763022204,121.49253845214845,109.17193,120.485982412883,117.0917661596102
317,1.4227244006010245,1.2148733,1.4404851985905127,1.3728016570263593,120.36708068847656,109.27184,121.31516477376266,117.70216897082902
318,1.4130760183668998,1.2166559,1.4249083576318204,1.3624326114258771,119.85204315185548,109.36699,120.48366187503541,117.14866190885796
319,1.408072957645707,1.2183337,1.4139499859557514,1.355265112477757,119.58497619628906,109.456566,119.89869616612526,116.76605569442778
320,1.4523845969473963,1.219897,1.4062787915157315,1.3503642755171583,121.95036315917967,109.540016,119.48920232648909,116.50444551623221
321,1.4388050852992906,1.2213634,1.4523890045339893,1.3830813367107035,121.22547912597656,109.618286,121.95059843930086,118.25090561635213
322,1.4275486631801741,1.2227654,1.4385429845689433,1.3738097229110289,120.62460327148438,109.69313,121.21148800174153,117.75598024793157
323,1.4672145521964084,1.2241119,1.4294224131515958,1.3678292635965283,122.74199676513672,109.765,120.72462538359677,117.43673905718471
324,1.4645342951558566,1.2254194,1.463788542773519,1.3922778124991415,122.5989227294922,109.8348,122.55911393454521,118.74182006405303
325,1.4891915737052104,1.2267163,1.4655118048674325,1.3938731652836522,123.91514587402344,109.90403,122.65110289624519,118.82698113543657
326,1.5202810117945313,1.2280347,1.490098957665647,1.4114797086651318,125.57472229003906,109.97441,123.96358267808162,119.76683099954512
327,1.5386846430976129,1.2294106,1.5172250017384967,1.4308807016811962,126.5571212768555,110.04786,125.4115902899839,120.80246986713225
328,1.5342178338783747,1.2309034,1.5400769846925564,1.4473249292475578,126.31867980957034,110.12754,126.6314454659054,121.6802744826522
329,1.5531572879108868,1.2325362,1.5342880128402503,1.443762479921708,127.32968139648436,110.2147,126.32242601269226,121.49010839256573
330,1.5381485345198325,1.234314,1.5527784906653643,1.457239156760738,126.52850341796876,110.3096,127.30946092889937,122.2095030301935
331,1.5197451890651,1.2362272,1.5382434543421923,1.4476385644590597,125.54611968994142,110.41172,126.5335703058986,121.69701655430833
332,1.5206381793060944,1.2381804,1.5216512719221003,1.436610010027782,125.59378814697267,110.51599,125.64786775458514,121.10830443978543
333,1.54672512837092,1.2401423,1.5192709132437319,1.4355323548200811,126.986328125,110.62073,125.5208025077663,121.05077843490369
334,1.54029254005843,1.2421021,1.5464335872875843,1.4551341668668423,126.64295196533203,110.72534,126.97076545368978,122.09713716581783
335,1.537076746136795,1.2440543,1.540696355959851,1.4517037503746697,126.4712905883789,110.82955,126.66450794664264,121.9140190827195
336,1.54672512837092,1.2459713,1.5377242877190263,1.4501983980212076,126.986328125,110.93188,126.5058568206528,121.83366229864313
337,1.5781713051992812,1.2478423,1.5452192167426784,1.456006145277614,128.66494750976562,111.03175,126.90594148643635,122.14368399634061
338,1.5969323898622738,1.2496828,1.578051655507044,1.4795410000395468,129.6664276123047,111.13,128.6585605237143,123.39999135722123
339,1.6244487235942224,1.2515113,1.5965822409550094,1.493060981201313,131.13526916503906,111.22761,129.64773641348276,124.12169761053397
340,1.6026505002274636,1.25336,1.6244332352073667,1.513111298397598,129.97166442871094,111.326294,131.13444238388354,125.19199786674919
341,1.5345752872382854,1.2552614,1.6026491237387965,1.4984328368200994,126.33776092529294,111.427795,129.9715909507625,124.40845110120712
342,1.399317994425099,1.2571266,1.5371438444009473,1.4531386798864339,119.1176300048828,111.52735,126.47487234165546,121.99061664519479
343,1.4493471723952815,1.2588139,1.3991100861725414,1.3570212415723049,121.78822326660156,111.617424,119.10653171382818,116.85979912010234
344,1.4430933822248346,1.2601857,1.4493871833759244,1.3926267498845246,121.45439147949219,111.69065,121.79035908133278,118.7604465909714
345,1.4747189288919356,1.2611755,1.4416251285298358,1.3874902618325335,123.14258575439452,111.743484,121.37601504830849,118.48625718916428
346,1.4825806160232005,1.2617779,1.4807716811427234,1.4150735699445138,123.56224822998048,111.77564,123.46568599372769,119.95867388215234
347,1.5000908283127643,1.2620342,1.4774296304909136,1.4128110244800072,124.49695587158205,111.78933,123.28728494231792,119.83789758885716
348,1.5356469326971487,1.2620276,1.501318242203726,1.4295310857256982,126.39496612548827,111.78897,124.56247610196633,120.73042640323985
349,1.5658432376213014,1.261848,1.533512906099908,1.4520134380518264,128.00686645507812,111.77939,126.28105026114373,121.93055043217211
350,1.5781713051992812,1.2616148,1.56571660379953,1.4744860803909179,128.66494750976562,111.76694,128.00010665120269,123.1301561350594
351,1.6358838009312078,1.2614198,1.5780465301285185,1.4830585268623628,131.7456817626953,111.75653,128.65828692734695,123.58775945200236
352,1.6558954721192807,1.2613233,1.6345421212641287,1.5225765026022515,132.8139190673828,111.75137,131.67406194354854,125.6972572292917
353,1.662148976441379,1.2614294,1.6552003658013361,1.5370691026586067,133.14773559570312,111.75704,132.7768137955355,126.4708825740526
354,1.6426821322057186,1.2618251,1.6636723454431976,1.5431181910579799,132.10858154296875,111.77817,133.22905412134014,126.79378723437972
355,1.6505052298099234,1.2624893,1.6411128738568928,1.5275258192750507,132.52618408203125,111.81362,132.02481341120438,125.96145528915922
356,1.6566912739217545,1.2633983,1.65062404092644,1.5344563274735812,132.8563995361328,111.86214,132.53252630431155,126.33141076806622
357,1.693259567308496,1.2645137,1.656132172274393,1.5386466696952397,134.80844116210938,111.921684,132.8265542907652,126.55509422950799
358,1.6681526493068102,1.2658243,1.693944514952329,1.5655084618067332,133.4682159423828,111.991646,134.8450041566751,127.98899588292711
359,1.6888935196321357,1.2673,1.667977927790961,1.5477745642928449,134.57537841796875,112.07041,133.45888918304286,127.0423477642467
360,1.6930777677587927,1.2688985,1.6894020663463136,1.5632510104511321,134.79873657226562,112.15575,134.60252500488573,127.86849151680462
361,1.705813169233513,1.2705975,1.6909406616755853,1.5648377064990968,135.4785614013672,112.24644,134.68465632276016,127.95319048540682
362,1.7471119669410662,1.2723385,1.7077985276126233,1.57716052815719,137.68312072753906,112.33937,135.58454125001688,128.61099150914302
363,1.776403133069409,1.2741427,1.7453332593412134,1.6039761101464085,139.2467041015625,112.43569,137.58817204512084,130.04242643322183
364,1.7138183522357697,1.2760439,1.776653656380332,1.6264707449196472,135.9058837890625,112.53718,139.26007721487755,131.24320610795564
365,1.7394706688865647,1.2780278,1.7152681000126537,1.5840960078403548,137.2752227783203,112.643074,135.98327236111632,128.9812123694515
366,1.7780404724101313,1.2800745,1.7384064317890018,1.600906857331952,139.3341064453125,112.75233,137.21841304174387,129.87858752526128
367,1.7685797496168556,1.2821684,1.7750695334417466,1.6271992018401613,138.82908630371094,112.864105,139.17551560069228,131.28209165879434
368,1.7834984607781044,1.2842972,1.772234455545603,1.6258533110816291,139.62545776367188,112.977745,139.0241771171697,131.21024704857732
369,1.7340126805185916,1.2864625,1.782380374200614,1.6336050553612214,136.98387145996094,113.09333,139.5657735033859,131.624040696196
370,1.7687618350149075,1.288625,1.7334317233272487,1.599989736703601,138.83880615234375,113.20876,136.95285955004167,129.8296309709138
371,1.7449283714061892,1.2907498,1.7698765956968252,1.6261385594335325,137.56655883789062,113.32219,138.89831287394796,131.22547380938803
372,1.7693078053607136,1.2928166,1.7432735725557196,1.608136510354357,138.86795043945312,113.43252,137.47822449303695,130.2645115685807
373,1.7702173748059264,1.2947924,1.77188853875133,1.628759725081253,138.91650390625,113.53799,139.00571183156273,131.3653935042674
374,1.7753117640744933,1.2966833,1.7672669784233581,1.6260918902560002,139.18844604492188,113.63892,138.75900963953663,131.22298257535013
375,1.788046879700865,1.2984852,1.777393176632307,1.6337207835257326,139.86825561523438,113.7351,139.29955333425346,131.6302183482957
376,1.7967795467502827,1.3001789,1.7863783395883974,1.640518527191706,140.33441162109375,113.825516,139.77918775199825,131.99308676160564
377,1.7583918286247675,1.3016982,1.7971707834390496,1.64852903460576,138.28524780273438,113.906624,140.3552961150461,132.42069337020655
378,1.6796148822369115,1.303075,1.7593364515291383,1.622458032654793,134.080078125,113.9801,138.33567244822387,131.02900466050986
379,1.62194183357709,1.3042779,1.6808060458742222,1.5678476250181443,131.00144958496094,114.04433,134.1436632909466,128.11386208628906
380,1.6121175116844082,1.3052168,1.6214333034292325,1.5265683670555377,130.47702026367188,114.094444,130.97430388236597,125.91034580566195
381,1.6086610334532607,1.3058217,1.6119700115137854,1.5201255290557434,130.29251098632812,114.12673,130.46914659918747,125.56642251036313
382,1.6310383855742625,1.3060539,1.6098307350459757,1.5186976835556967,131.48703002929688,114.13913,130.35495049300138,125.49020309749426
383,1.593742036443663,1.3058996,1.6317356449185354,1.5339848672621428,129.49612426757812,114.1309,131.52425023122774,126.30624388516068
384,1.6092067179507183,1.3054023,1.5933372534274395,1.5069567729901805,130.32164001464844,114.10435,129.47451666098843,124.86346490360671
385,1.6168477301568718,1.3045846,1.609328198863004,1.5179051318795025,130.72952270507812,114.06069,130.3281247525342,125.44789612280701
386,1.5828263455560654,1.3035175,1.6150160874001114,1.521566517308389,128.91343688964844,114.00373,130.63174830616643,125.64334349275514
387,1.6197588097389102,1.3022509,1.5855924136243762,1.5005899660549313,130.88491821289062,113.93612,129.06109157925954,124.52360020085116
388,1.623397373368109,1.3008585,1.617921876642359,1.5228028808169334,131.0791473388672,113.86179,130.78686141186142,125.70934146011975
389,1.6354050049473199,1.2994125,1.6225987376377695,1.5256428809090454,131.72012329101562,113.78461,131.0365155930231,125.86094269397962
390,1.6455932117877565,1.2979863,1.6377397805857865,1.5358137390301372,132.26397705078125,113.70847,131.8447552825992,126.4038703667124
391,1.6355868044970232,1.2966338,1.6433060794334753,1.5393044194065333,131.72982788085938,113.63628,132.1418882917446,126.5902053790041
392,1.6570551588695093,1.2953885,1.6366598524082288,1.5342784585754086,132.87582397460938,113.5698,131.78710794496268,126.3219159992093
393,1.7019922343579137,1.2942855,1.6565469992918063,1.5478685662084422,135.27459716796875,113.510925,132.848698053314,127.0473656536578
394,1.711271157601486,1.2933676,1.7010887489349042,1.5787724174997484,135.76991271972656,113.46193,135.2263684706236,128.69703531380912
395,1.7512965009160721,1.2926742,1.7124899371224873,1.5865452290207904,137.906494140625,113.424904,135.8349720412738,129.1119535458272
396,1.766760896574779,1.2922208,1.750938091244798,1.6133229191070306,138.73199462890625,113.40071,137.8873619763186,130.54136577305442
397,1.79586997730507,1.2920215,1.7656707297885772,1.6235759826289662,140.28585815429688,113.390076,138.67380074702567,131.08868162881313
398,1.7372873592000357,1.2921146,1.7974931794125788,1.6458796221418446,137.15867614746094,113.395035,140.37250584243807,132.27926584009876
399,1.7472937664907695,1.2925047,1.7370795429078627,1.6037071103085598,137.6928253173828,113.415855,137.14758276531734,130.02806702969954
400,1.7773127025146218,1.2931576,1.7476829901543316,1.61132538424382,139.29525756835938,113.450714,137.71360235461157,130.43473593498436
401,1.788046879700865,1.2940453,1.774646080781916,1.6304658612359855,139.86825561523438,113.4981,139.15291139518897,131.45646827109883
402,1.7669426961244818,1.2951472,1.791246901916168,1.6424170033898864,138.74169921875,113.55692,140.03907508723594,132.09442877736726
403,1.7907758738848516,1.2964314,1.7663568194730415,1.6253792301035257,140.01393127441406,113.62547,138.71042470453617,131.18494026727487
404,1.7682158646691009,1.2978415,1.7897323364675262,1.642165106163636,138.80966186523438,113.70075,139.95822650155688,132.08098232347047
405,1.7649414718360048,1.2993429,1.7682541852568994,1.6275808028144425,138.63487243652344,113.78089,138.81170744558793,131.3024617914235
406,1.752933554408446,1.3008709,1.7664986501359854,1.6268103475527702,137.99388122558594,113.86246,138.71799572665026,131.2613343391295
407,1.7940508384146447,1.3023764,1.751231430935253,1.6165749483080432,140.18875122070312,113.94282,137.90302065856181,130.7149614151078
408,1.7849542864174723,1.303844,1.794568074844983,1.6473508687534875,139.7031707763672,114.021164,140.21636167087684,132.35780203531112
409,1.8142454525458152,1.3052744,1.7847271428223248,1.6408913399776872,141.26675415039062,114.09751,139.69104568898308,132.01298777446493
410,1.8469930969053054,1.3066686,1.81507774978287,1.6625550404447802,143.0148468017578,114.171936,141.3111827715115,133.1694115823035
411,1.8844715314339564,1.3080475,1.8447712957151494,1.6837541788321169,145.01547241210938,114.24555,142.89624546693585,134.30103673443386
412,1.8930223989336707,1.3094465,1.8859134968062827,1.7129733958997737,145.471923828125,114.32022,145.09244555384802,135.8607794161963
413,1.9013911810353337,1.3108883,1.8928494448315578,1.7182611104246013,145.9186553955078,114.397194,145.46269141459294,136.14304139516213
414,1.8899295198019295,1.3123996,1.9016283769542288,1.7248597754432775,145.30682373046875,114.47787,145.93131708311512,136.49528284805425
415,1.948511852058615,1.3139681,1.889529118625485,1.7168608136790138,148.43399047851562,114.561584,145.28545002961692,136.06829255448756
416,1.990174820562272,1.3156024,1.9482609135070938,1.7584633779040624,150.65798950195312,114.648834,148.42059519936078,138.28906715437913
417,1.9517868165884082,1.3173227,1.9898458097068614,1.7880888920606872,148.6088104248047,114.74067,150.64042666744052,139.870498265016
418,1.9989074876116892,1.319127,1.9545044948918955,1.7638912414694166,151.1241455078125,114.836975,148.75388203419908,138.57881038925305
419,2.012916343479377,1.3210136,1.9970635618501298,1.7942485940469677,151.8719482421875,114.93768,151.02571543332945,140.19930755763642
420,2.0103691488450934,1.3229878,2.0117226304925224,1.805102203649453,151.73597717285156,115.043076,151.80822699014095,140.7786809922149
421,2.0611286693459228,1.3250375,2.0139502012466486,1.8072764144951667,154.445556640625,115.15249,151.9271363084095,140.89474192045122
422,2.0813229976287446,1.3271219,2.058478945390949,1.8390718477245158,155.52354431152344,115.26375,154.30411248290199,142.59200486141614
423,1.9779851035850093,1.3292207,2.08190771564008,1.856101620563992,150.00729370117188,115.375786,155.5547569767007,143.50106630193812
424,2.0345664974015665,1.3313377,1.9815255767874298,1.7864692406595413,153.02764892578125,115.4888,150.19628669008955,139.78404011611715
425,2.052941686793963,1.3334248,2.032127805389717,1.8225169176721854,154.00852966308594,115.60021,152.8974698039469,141.7082908681075
426,2.052941686793963,1.3354764,2.04873410890934,1.834756807697872,154.00852966308594,115.709724,153.78392614964167,142.36166494205807
427,2.045846359085268,1.3374702,2.058747276044843,1.8423641573030451,153.62977600097656,115.81615,154.31843616490667,142.76775069879832
428,2.0383868605804687,1.3394117,2.0433114431879926,1.8321415606943174,153.23158264160156,115.91979,153.49446037939427,142.22206118863272
429,2.0229224649217623,1.3412812,2.0388747256888475,1.8295966785476077,152.4060821533203,116.019585,153.2576252296257,142.08621356153554
430,2.04220750960772,1.3430595,2.023249822151007,1.8191927672465038,153.43553161621094,116.11452,152.4235567160868,141.53084534355668
431,2.025287574157994,1.3447354,2.0417832646926217,1.8326689124019921,152.53233337402344,116.20398,153.41288511955543,142.25021159953715
432,2.0674962271591086,1.3463064,2.0251922876102446,1.8215265521728896,154.78546142578125,116.287834,152.5272469100303,141.6554244502216
433,2.0356581522448307,1.3477695,2.067647230451783,1.8516839407660923,153.08592224121094,116.36594,154.79352208942345,143.26524739826291
434,2.033656642108005,1.3491181,2.035021860266273,1.8292507481626483,152.9790802001953,116.43792,153.051956520818,142.06774755044802
